Cadastrado - Ability | 1 - Stench - Fedor
Cadastrado - Pokemon | 310 / 386 - Manectric

Cadastrado - Pokemon Ability | Pokemon ID: 310 - Ability Id: 9 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 310 - Ability Id: 31 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 310 - Ability Id: 58 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 310 - Stat ID: 1 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 310 - Stat ID: 2 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 310 - Stat ID: 3 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 310 - Stat ID: 4 - Base Stat: 105 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 310 - Stat ID: 5 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 310 - Stat ID: 6 - Base Stat: 105 - Effort: 2

Cadastrado - Pokemon Color | Pokemon ID: 310 - Color ID: 10

Cadastrado - Pokemon Egg Groups | Pokemon ID: 310 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 310 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 310 - Habitat ID: 3

Cadastrado - Pokemon Shape | Pokemon ID: 310 - Shape ID: 8

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 309 - Pokemon Id To: 310 - Pokemon Evolution: 1

-------------------------

Cadastrado - Pokemon | 311 / 386 - Plusle

Cadastrado - Pokemon Ability | Pokemon ID: 311 - Ability Id: 57 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 311 - Ability Id: 31 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 311 - Stat ID: 1 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 311 - Stat ID: 2 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 311 - Stat ID: 3 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 311 - Stat ID: 4 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 311 - Stat ID: 5 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 311 - Stat ID: 6 - Base Stat: 95 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 311 - Color ID: 10

Cadastrado - Pokemon Egg Groups | Pokemon ID: 311 - Egg Group ID: 6

Cadastrado - Pokemon Generation | Pokemon ID: 311 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 311 - Habitat ID: 3

Cadastrado - Pokemon Shape | Pokemon ID: 311 - Shape ID: 6


-------------------------

Cadastrado - Pokemon | 312 / 386 - Minun

Cadastrado - Pokemon Ability | Pokemon ID: 312 - Ability Id: 58 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 312 - Ability Id: 10 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 312 - Stat ID: 1 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 312 - Stat ID: 2 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 312 - Stat ID: 3 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 312 - Stat ID: 4 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 312 - Stat ID: 5 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 312 - Stat ID: 6 - Base Stat: 95 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 312 - Color ID: 10

Cadastrado - Pokemon Egg Groups | Pokemon ID: 312 - Egg Group ID: 6

Cadastrado - Pokemon Generation | Pokemon ID: 312 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 312 - Habitat ID: 3

Cadastrado - Pokemon Shape | Pokemon ID: 312 - Shape ID: 6


-------------------------

Cadastrado - Pokemon | 313 / 386 - Volbeat

Cadastrado - Pokemon Ability | Pokemon ID: 313 - Ability Id: 35 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 313 - Ability Id: 68 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 313 - Ability Id: 158 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 313 - Stat ID: 1 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 313 - Stat ID: 2 - Base Stat: 73 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 313 - Stat ID: 3 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 313 - Stat ID: 4 - Base Stat: 47 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 313 - Stat ID: 5 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 313 - Stat ID: 6 - Base Stat: 85 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 313 - Color ID: 4

Cadastrado - Pokemon Egg Groups | Pokemon ID: 313 - Egg Group ID: 3
Cadastrado - Pokemon Egg Groups | Pokemon ID: 313 - Egg Group ID: 8

Cadastrado - Pokemon Generation | Pokemon ID: 313 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 313 - Habitat ID: 2

Cadastrado - Pokemon Shape | Pokemon ID: 313 - Shape ID: 6


-------------------------

Cadastrado - Pokemon | 314 / 386 - Illumise

Cadastrado - Pokemon Ability | Pokemon ID: 314 - Ability Id: 12 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 314 - Ability Id: 110 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 314 - Ability Id: 158 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 314 - Stat ID: 1 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 314 - Stat ID: 2 - Base Stat: 47 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 314 - Stat ID: 3 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 314 - Stat ID: 4 - Base Stat: 73 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 314 - Stat ID: 5 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 314 - Stat ID: 6 - Base Stat: 85 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 314 - Color ID: 7

Cadastrado - Pokemon Egg Groups | Pokemon ID: 314 - Egg Group ID: 3
Cadastrado - Pokemon Egg Groups | Pokemon ID: 314 - Egg Group ID: 8

Cadastrado - Pokemon Generation | Pokemon ID: 314 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 314 - Habitat ID: 2

Cadastrado - Pokemon Shape | Pokemon ID: 314 - Shape ID: 12


-------------------------

Cadastrado - Pokemon | 315 / 386 - Roselia

Cadastrado - Pokemon Ability | Pokemon ID: 315 - Ability Id: 30 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 315 - Ability Id: 38 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 315 - Ability Id: 102 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 315 - Stat ID: 1 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 315 - Stat ID: 2 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 315 - Stat ID: 3 - Base Stat: 45 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 315 - Stat ID: 4 - Base Stat: 100 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 315 - Stat ID: 5 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 315 - Stat ID: 6 - Base Stat: 65 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 315 - Color ID: 5

Cadastrado - Pokemon Egg Groups | Pokemon ID: 315 - Egg Group ID: 6
Cadastrado - Pokemon Egg Groups | Pokemon ID: 315 - Egg Group ID: 7

Cadastrado - Pokemon Generation | Pokemon ID: 315 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 315 - Habitat ID: 3

Cadastrado - Pokemon Shape | Pokemon ID: 315 - Shape ID: 12

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 406 - Pokemon Id To: 315 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 315 - Pokemon Id To: 407 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 316 / 386 - Gulpin

Cadastrado - Pokemon Ability | Pokemon ID: 316 - Ability Id: 64 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 316 - Ability Id: 60 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 316 - Ability Id: 82 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 316 - Stat ID: 1 - Base Stat: 70 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 316 - Stat ID: 2 - Base Stat: 43 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 316 - Stat ID: 3 - Base Stat: 53 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 316 - Stat ID: 4 - Base Stat: 43 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 316 - Stat ID: 5 - Base Stat: 53 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 316 - Stat ID: 6 - Base Stat: 40 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 316 - Color ID: 5

Cadastrado - Pokemon Egg Groups | Pokemon ID: 316 - Egg Group ID: 11

Cadastrado - Pokemon Generation | Pokemon ID: 316 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 316 - Habitat ID: 3

Cadastrado - Pokemon Shape | Pokemon ID: 316 - Shape ID: 4

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 316 - Pokemon Id To: 317 - Pokemon Evolution: 1

-------------------------

Cadastrado - Pokemon | 317 / 386 - Swalot

Cadastrado - Pokemon Ability | Pokemon ID: 317 - Ability Id: 64 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 317 - Ability Id: 60 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 317 - Ability Id: 82 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 317 - Stat ID: 1 - Base Stat: 100 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 317 - Stat ID: 2 - Base Stat: 73 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 317 - Stat ID: 3 - Base Stat: 83 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 317 - Stat ID: 4 - Base Stat: 73 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 317 - Stat ID: 5 - Base Stat: 83 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 317 - Stat ID: 6 - Base Stat: 55 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 317 - Color ID: 7

Cadastrado - Pokemon Egg Groups | Pokemon ID: 317 - Egg Group ID: 11

Cadastrado - Pokemon Generation | Pokemon ID: 317 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 317 - Habitat ID: 3

Cadastrado - Pokemon Shape | Pokemon ID: 317 - Shape ID: 4

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 316 - Pokemon Id To: 317 - Pokemon Evolution: 1

-------------------------

Cadastrado - Pokemon | 318 / 386 - Carvanha

Cadastrado - Pokemon Ability | Pokemon ID: 318 - Ability Id: 24 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 318 - Ability Id: 3 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 318 - Stat ID: 1 - Base Stat: 45 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 318 - Stat ID: 2 - Base Stat: 90 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 318 - Stat ID: 3 - Base Stat: 20 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 318 - Stat ID: 4 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 318 - Stat ID: 5 - Base Stat: 20 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 318 - Stat ID: 6 - Base Stat: 65 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 318 - Color ID: 8

Cadastrado - Pokemon Egg Groups | Pokemon ID: 318 - Egg Group ID: 12

Cadastrado - Pokemon Generation | Pokemon ID: 318 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 318 - Habitat ID: 7

Cadastrado - Pokemon Shape | Pokemon ID: 318 - Shape ID: 3

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 318 - Pokemon Id To: 319 - Pokemon Evolution: 1

-------------------------

Cadastrado - Pokemon | 319 / 386 - Sharpedo

Cadastrado - Pokemon Ability | Pokemon ID: 319 - Ability Id: 24 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 319 - Ability Id: 3 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 319 - Stat ID: 1 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 319 - Stat ID: 2 - Base Stat: 120 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 319 - Stat ID: 3 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 319 - Stat ID: 4 - Base Stat: 95 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 319 - Stat ID: 5 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 319 - Stat ID: 6 - Base Stat: 95 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 319 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 319 - Egg Group ID: 12

Cadastrado - Pokemon Generation | Pokemon ID: 319 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 319 - Habitat ID: 7

Cadastrado - Pokemon Shape | Pokemon ID: 319 - Shape ID: 3

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 318 - Pokemon Id To: 319 - Pokemon Evolution: 1

-------------------------

Cadastrado - Pokemon | 320 / 386 - Wailmer

Cadastrado - Pokemon Ability | Pokemon ID: 320 - Ability Id: 41 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 320 - Ability Id: 12 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 320 - Ability Id: 46 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 320 - Stat ID: 1 - Base Stat: 130 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 320 - Stat ID: 2 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 320 - Stat ID: 3 - Base Stat: 35 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 320 - Stat ID: 4 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 320 - Stat ID: 5 - Base Stat: 35 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 320 - Stat ID: 6 - Base Stat: 60 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 320 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 320 - Egg Group ID: 5
Cadastrado - Pokemon Egg Groups | Pokemon ID: 320 - Egg Group ID: 12

Cadastrado - Pokemon Generation | Pokemon ID: 320 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 320 - Habitat ID: 7

Cadastrado - Pokemon Shape | Pokemon ID: 320 - Shape ID: 3

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 320 - Pokemon Id To: 321 - Pokemon Evolution: 1

-------------------------

Cadastrado - Pokemon | 321 / 386 - Wailord

Cadastrado - Pokemon Ability | Pokemon ID: 321 - Ability Id: 41 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 321 - Ability Id: 12 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 321 - Ability Id: 46 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 321 - Stat ID: 1 - Base Stat: 170 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 321 - Stat ID: 2 - Base Stat: 90 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 321 - Stat ID: 3 - Base Stat: 45 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 321 - Stat ID: 4 - Base Stat: 90 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 321 - Stat ID: 5 - Base Stat: 45 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 321 - Stat ID: 6 - Base Stat: 60 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 321 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 321 - Egg Group ID: 5
Cadastrado - Pokemon Egg Groups | Pokemon ID: 321 - Egg Group ID: 12

Cadastrado - Pokemon Generation | Pokemon ID: 321 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 321 - Habitat ID: 7

Cadastrado - Pokemon Shape | Pokemon ID: 321 - Shape ID: 3

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 320 - Pokemon Id To: 321 - Pokemon Evolution: 1

-------------------------

Cadastrado - Pokemon | 322 / 386 - Numel

Cadastrado - Pokemon Ability | Pokemon ID: 322 - Ability Id: 12 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 322 - Ability Id: 86 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 322 - Ability Id: 20 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 322 - Stat ID: 1 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 322 - Stat ID: 2 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 322 - Stat ID: 3 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 322 - Stat ID: 4 - Base Stat: 65 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 322 - Stat ID: 5 - Base Stat: 45 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 322 - Stat ID: 6 - Base Stat: 35 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 322 - Color ID: 10

Cadastrado - Pokemon Egg Groups | Pokemon ID: 322 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 322 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 322 - Habitat ID: 4

Cadastrado - Pokemon Shape | Pokemon ID: 322 - Shape ID: 8

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 322 - Pokemon Id To: 323 - Pokemon Evolution: 1

-------------------------

Cadastrado - Pokemon | 323 / 386 - Camerupt

Cadastrado - Pokemon Ability | Pokemon ID: 323 - Ability Id: 40 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 323 - Ability Id: 116 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 323 - Ability Id: 83 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 323 - Stat ID: 1 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 323 - Stat ID: 2 - Base Stat: 100 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 323 - Stat ID: 3 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 323 - Stat ID: 4 - Base Stat: 105 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 323 - Stat ID: 5 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 323 - Stat ID: 6 - Base Stat: 40 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 323 - Color ID: 8

Cadastrado - Pokemon Egg Groups | Pokemon ID: 323 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 323 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 323 - Habitat ID: 4

Cadastrado - Pokemon Shape | Pokemon ID: 323 - Shape ID: 8

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 322 - Pokemon Id To: 323 - Pokemon Evolution: 1

-------------------------

Cadastrado - Pokemon | 324 / 386 - Torkoal

Cadastrado - Pokemon Ability | Pokemon ID: 324 - Ability Id: 73 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 324 - Ability Id: 70 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 324 - Ability Id: 75 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 324 - Stat ID: 1 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 324 - Stat ID: 2 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 324 - Stat ID: 3 - Base Stat: 140 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 324 - Stat ID: 4 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 324 - Stat ID: 5 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 324 - Stat ID: 6 - Base Stat: 20 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 324 - Color ID: 3

Cadastrado - Pokemon Egg Groups | Pokemon ID: 324 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 324 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 324 - Habitat ID: 4

Cadastrado - Pokemon Shape | Pokemon ID: 324 - Shape ID: 8


-------------------------

Cadastrado - Pokemon | 325 / 386 - Spoink

Cadastrado - Pokemon Ability | Pokemon ID: 325 - Ability Id: 47 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 325 - Ability Id: 20 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 325 - Ability Id: 82 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 325 - Stat ID: 1 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 325 - Stat ID: 2 - Base Stat: 25 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 325 - Stat ID: 3 - Base Stat: 35 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 325 - Stat ID: 4 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 325 - Stat ID: 5 - Base Stat: 80 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 325 - Stat ID: 6 - Base Stat: 60 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 325 - Color ID: 1

Cadastrado - Pokemon Egg Groups | Pokemon ID: 325 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 325 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 325 - Habitat ID: 4

Cadastrado - Pokemon Shape | Pokemon ID: 325 - Shape ID: 4

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 325 - Pokemon Id To: 326 - Pokemon Evolution: 1

-------------------------

Cadastrado - Pokemon | 326 / 386 - Grumpig

Cadastrado - Pokemon Ability | Pokemon ID: 326 - Ability Id: 47 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 326 - Ability Id: 20 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 326 - Ability Id: 82 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 326 - Stat ID: 1 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 326 - Stat ID: 2 - Base Stat: 45 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 326 - Stat ID: 3 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 326 - Stat ID: 4 - Base Stat: 90 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 326 - Stat ID: 5 - Base Stat: 110 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 326 - Stat ID: 6 - Base Stat: 80 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 326 - Color ID: 7

Cadastrado - Pokemon Egg Groups | Pokemon ID: 326 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 326 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 326 - Habitat ID: 4

Cadastrado - Pokemon Shape | Pokemon ID: 326 - Shape ID: 6

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 325 - Pokemon Id To: 326 - Pokemon Evolution: 1

-------------------------

Cadastrado - Pokemon | 327 / 386 - Spinda

Cadastrado - Pokemon Ability | Pokemon ID: 327 - Ability Id: 20 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 327 - Ability Id: 77 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 327 - Ability Id: 126 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 327 - Stat ID: 1 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 327 - Stat ID: 2 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 327 - Stat ID: 3 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 327 - Stat ID: 4 - Base Stat: 60 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 327 - Stat ID: 5 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 327 - Stat ID: 6 - Base Stat: 60 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 327 - Color ID: 3

Cadastrado - Pokemon Egg Groups | Pokemon ID: 327 - Egg Group ID: 5
Cadastrado - Pokemon Egg Groups | Pokemon ID: 327 - Egg Group ID: 8

Cadastrado - Pokemon Generation | Pokemon ID: 327 - Generation ID: 3

Cadastrado - Pokemon Habitat | Pokemon ID: 327 - Habitat ID: 4

Cadastrado - Pokemon Shape | Pokemon ID: 327 - Shape ID: 6


-------------------------
