Atualizado - Pokemon | 1001 - Wo-chien
Atualizado - Pokemon Stat | Pokemon ID: 10085 - Stat ID: 2 - Base Stat: 55 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10085 - Stat ID: 3 - Base Stat: 40 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10085 - Stat ID: 4 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10085 - Stat ID: 5 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10085 - Stat ID: 6 - Base Stat: 90 - Effort: 2

Já cadastrado  - Pokemon Color | Pokemon ID: 10085 - Color ID: 10

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10085 - Egg Group ID: 5
Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10085 - Egg Group ID: 6

Já cadastrado  - Pokemon Generation | Pokemon ID: 10085 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10085 - Habitat ID: 2

Já cadastrado  - Pokemon Shape | Pokemon ID: 10085 - Shape ID: 8

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 172 - Pokemon Id To: 25 - Pokemon Evolution: 1
Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 25 - Pokemon Id To: 26 - Pokemon Evolution: 2

-------------------------

Atualizado - Pokemon | 10086 - Hoopa-unbound

Atualizado - Pokemon Ability | Pokemon ID: 10086 - Ability Id: 170 - Is True: 0

Atualizado - Pokemon Stat | Pokemon ID: 10086 - Stat ID: 1 - Base Stat: 80 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10086 - Stat ID: 2 - Base Stat: 160 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10086 - Stat ID: 3 - Base Stat: 60 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10086 - Stat ID: 4 - Base Stat: 170 - Effort: 3
Atualizado - Pokemon Stat | Pokemon ID: 10086 - Stat ID: 5 - Base Stat: 130 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10086 - Stat ID: 6 - Base Stat: 80 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10086 - Color ID: 7

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10086 - Egg Group ID: 15

Já cadastrado  - Pokemon Generation | Pokemon ID: 10086 - Generation ID: 6

Já cadastrado  - Pokemon Shape | Pokemon ID: 10086 - Shape ID: 4


-------------------------

Atualizado - Pokemon | 10087 - Camerupt-mega

Atualizado - Pokemon Ability | Pokemon ID: 10087 - Ability Id: 125 - Is True: 0

Atualizado - Pokemon Stat | Pokemon ID: 10087 - Stat ID: 1 - Base Stat: 70 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10087 - Stat ID: 2 - Base Stat: 120 - Effort: 1
Atualizado - Pokemon Stat | Pokemon ID: 10087 - Stat ID: 3 - Base Stat: 100 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10087 - Stat ID: 4 - Base Stat: 145 - Effort: 1
Atualizado - Pokemon Stat | Pokemon ID: 10087 - Stat ID: 5 - Base Stat: 105 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10087 - Stat ID: 6 - Base Stat: 20 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10087 - Color ID: 8

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10087 - Egg Group ID: 5

Já cadastrado  - Pokemon Generation | Pokemon ID: 10087 - Generation ID: 3

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10087 - Habitat ID: 4

Já cadastrado  - Pokemon Shape | Pokemon ID: 10087 - Shape ID: 8

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 322 - Pokemon Id To: 323 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10088 - Lopunny-mega

Atualizado - Pokemon Ability | Pokemon ID: 10088 - Ability Id: 113 - Is True: 0

Atualizado - Pokemon Stat | Pokemon ID: 10088 - Stat ID: 1 - Base Stat: 65 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10088 - Stat ID: 2 - Base Stat: 136 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10088 - Stat ID: 3 - Base Stat: 94 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10088 - Stat ID: 4 - Base Stat: 54 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10088 - Stat ID: 5 - Base Stat: 96 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10088 - Stat ID: 6 - Base Stat: 135 - Effort: 2

Já cadastrado  - Pokemon Color | Pokemon ID: 10088 - Color ID: 3

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10088 - Egg Group ID: 5
Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10088 - Egg Group ID: 8

Já cadastrado  - Pokemon Generation | Pokemon ID: 10088 - Generation ID: 4

Já cadastrado  - Pokemon Shape | Pokemon ID: 10088 - Shape ID: 6

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 427 - Pokemon Id To: 428 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10089 - Salamence-mega

Atualizado - Pokemon Ability | Pokemon ID: 10089 - Ability Id: 184 - Is True: 0

Atualizado - Pokemon Stat | Pokemon ID: 10089 - Stat ID: 1 - Base Stat: 95 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10089 - Stat ID: 2 - Base Stat: 145 - Effort: 3
Atualizado - Pokemon Stat | Pokemon ID: 10089 - Stat ID: 3 - Base Stat: 130 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10089 - Stat ID: 4 - Base Stat: 120 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10089 - Stat ID: 5 - Base Stat: 90 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10089 - Stat ID: 6 - Base Stat: 120 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10089 - Color ID: 2

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10089 - Egg Group ID: 14

Já cadastrado  - Pokemon Generation | Pokemon ID: 10089 - Generation ID: 3

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10089 - Habitat ID: 6

Já cadastrado  - Pokemon Shape | Pokemon ID: 10089 - Shape ID: 8

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 371 - Pokemon Id To: 372 - Pokemon Evolution: 1
Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 372 - Pokemon Id To: 373 - Pokemon Evolution: 2

-------------------------

Atualizado - Pokemon | 10090 - Beedrill-mega

Atualizado - Pokemon Ability | Pokemon ID: 10090 - Ability Id: 91 - Is True: 0

Atualizado - Pokemon Stat | Pokemon ID: 10090 - Stat ID: 1 - Base Stat: 65 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10090 - Stat ID: 2 - Base Stat: 150 - Effort: 2
Atualizado - Pokemon Stat | Pokemon ID: 10090 - Stat ID: 3 - Base Stat: 40 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10090 - Stat ID: 4 - Base Stat: 15 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10090 - Stat ID: 5 - Base Stat: 80 - Effort: 1
Atualizado - Pokemon Stat | Pokemon ID: 10090 - Stat ID: 6 - Base Stat: 145 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10090 - Color ID: 10

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10090 - Egg Group ID: 3

Já cadastrado  - Pokemon Generation | Pokemon ID: 10090 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10090 - Habitat ID: 2

Já cadastrado  - Pokemon Shape | Pokemon ID: 10090 - Shape ID: 13

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 13 - Pokemon Id To: 14 - Pokemon Evolution: 1
Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 14 - Pokemon Id To: 15 - Pokemon Evolution: 2

-------------------------

Atualizado - Pokemon | 10091 - Rattata-alola

Atualizado - Pokemon Ability | Pokemon ID: 10091 - Ability Id: 82 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10091 - Ability Id: 55 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10091 - Ability Id: 47 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10091 - Stat ID: 1 - Base Stat: 30 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10091 - Stat ID: 2 - Base Stat: 56 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10091 - Stat ID: 3 - Base Stat: 35 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10091 - Stat ID: 4 - Base Stat: 25 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10091 - Stat ID: 5 - Base Stat: 35 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10091 - Stat ID: 6 - Base Stat: 72 - Effort: 1

Já cadastrado  - Pokemon Color | Pokemon ID: 10091 - Color ID: 7

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10091 - Egg Group ID: 5

Já cadastrado  - Pokemon Generation | Pokemon ID: 10091 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10091 - Habitat ID: 3

Já cadastrado  - Pokemon Shape | Pokemon ID: 10091 - Shape ID: 8

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 19 - Pokemon Id To: 20 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10092 - Raticate-alola

Atualizado - Pokemon Ability | Pokemon ID: 10092 - Ability Id: 82 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10092 - Ability Id: 55 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10092 - Ability Id: 47 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10092 - Stat ID: 1 - Base Stat: 75 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10092 - Stat ID: 2 - Base Stat: 71 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10092 - Stat ID: 3 - Base Stat: 70 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10092 - Stat ID: 4 - Base Stat: 40 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10092 - Stat ID: 5 - Base Stat: 80 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10092 - Stat ID: 6 - Base Stat: 77 - Effort: 2

Já cadastrado  - Pokemon Color | Pokemon ID: 10092 - Color ID: 3

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10092 - Egg Group ID: 5

Já cadastrado  - Pokemon Generation | Pokemon ID: 10092 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10092 - Habitat ID: 3

Já cadastrado  - Pokemon Shape | Pokemon ID: 10092 - Shape ID: 8

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 19 - Pokemon Id To: 20 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10093 - Raticate-totem-alola

Atualizado - Pokemon Ability | Pokemon ID: 10093 - Ability Id: 82 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10093 - Ability Id: 55 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10093 - Ability Id: 47 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10093 - Stat ID: 1 - Base Stat: 75 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10093 - Stat ID: 2 - Base Stat: 71 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10093 - Stat ID: 3 - Base Stat: 70 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10093 - Stat ID: 4 - Base Stat: 40 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10093 - Stat ID: 5 - Base Stat: 80 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10093 - Stat ID: 6 - Base Stat: 77 - Effort: 2

Já cadastrado  - Pokemon Color | Pokemon ID: 10093 - Color ID: 3

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10093 - Egg Group ID: 5

Já cadastrado  - Pokemon Generation | Pokemon ID: 10093 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10093 - Habitat ID: 3

Já cadastrado  - Pokemon Shape | Pokemon ID: 10093 - Shape ID: 8

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 19 - Pokemon Id To: 20 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10094 - Pikachu-original-cap

Atualizado - Pokemon Ability | Pokemon ID: 10094 - Ability Id: 9 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10094 - Ability Id: 31 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10094 - Stat ID: 1 - Base Stat: 35 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10094 - Stat ID: 2 - Base Stat: 55 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10094 - Stat ID: 3 - Base Stat: 40 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10094 - Stat ID: 4 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10094 - Stat ID: 5 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10094 - Stat ID: 6 - Base Stat: 90 - Effort: 2

Já cadastrado  - Pokemon Color | Pokemon ID: 10094 - Color ID: 10

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10094 - Egg Group ID: 5
Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10094 - Egg Group ID: 6

Já cadastrado  - Pokemon Generation | Pokemon ID: 10094 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10094 - Habitat ID: 2

Já cadastrado  - Pokemon Shape | Pokemon ID: 10094 - Shape ID: 8

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 172 - Pokemon Id To: 25 - Pokemon Evolution: 1
Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 25 - Pokemon Id To: 26 - Pokemon Evolution: 2

-------------------------

Atualizado - Pokemon | 10095 - Pikachu-hoenn-cap

Atualizado - Pokemon Ability | Pokemon ID: 10095 - Ability Id: 9 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10095 - Ability Id: 31 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10095 - Stat ID: 1 - Base Stat: 35 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10095 - Stat ID: 2 - Base Stat: 55 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10095 - Stat ID: 3 - Base Stat: 40 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10095 - Stat ID: 4 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10095 - Stat ID: 5 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10095 - Stat ID: 6 - Base Stat: 90 - Effort: 2

Já cadastrado  - Pokemon Color | Pokemon ID: 10095 - Color ID: 10

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10095 - Egg Group ID: 5
Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10095 - Egg Group ID: 6

Já cadastrado  - Pokemon Generation | Pokemon ID: 10095 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10095 - Habitat ID: 2

Já cadastrado  - Pokemon Shape | Pokemon ID: 10095 - Shape ID: 8

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 172 - Pokemon Id To: 25 - Pokemon Evolution: 1
Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 25 - Pokemon Id To: 26 - Pokemon Evolution: 2

-------------------------

Atualizado - Pokemon | 10096 - Pikachu-sinnoh-cap

Atualizado - Pokemon Ability | Pokemon ID: 10096 - Ability Id: 9 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10096 - Ability Id: 31 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10096 - Stat ID: 1 - Base Stat: 35 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10096 - Stat ID: 2 - Base Stat: 55 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10096 - Stat ID: 3 - Base Stat: 40 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10096 - Stat ID: 4 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10096 - Stat ID: 5 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10096 - Stat ID: 6 - Base Stat: 90 - Effort: 2

Já cadastrado  - Pokemon Color | Pokemon ID: 10096 - Color ID: 10

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10096 - Egg Group ID: 5
Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10096 - Egg Group ID: 6

Já cadastrado  - Pokemon Generation | Pokemon ID: 10096 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10096 - Habitat ID: 2

Já cadastrado  - Pokemon Shape | Pokemon ID: 10096 - Shape ID: 8

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 172 - Pokemon Id To: 25 - Pokemon Evolution: 1
Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 25 - Pokemon Id To: 26 - Pokemon Evolution: 2

-------------------------

Atualizado - Pokemon | 10097 - Pikachu-unova-cap

Atualizado - Pokemon Ability | Pokemon ID: 10097 - Ability Id: 9 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10097 - Ability Id: 31 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10097 - Stat ID: 1 - Base Stat: 35 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10097 - Stat ID: 2 - Base Stat: 55 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10097 - Stat ID: 3 - Base Stat: 40 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10097 - Stat ID: 4 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10097 - Stat ID: 5 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10097 - Stat ID: 6 - Base Stat: 90 - Effort: 2

Já cadastrado  - Pokemon Color | Pokemon ID: 10097 - Color ID: 10

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10097 - Egg Group ID: 5
Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10097 - Egg Group ID: 6

Já cadastrado  - Pokemon Generation | Pokemon ID: 10097 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10097 - Habitat ID: 2

Já cadastrado  - Pokemon Shape | Pokemon ID: 10097 - Shape ID: 8

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 172 - Pokemon Id To: 25 - Pokemon Evolution: 1
Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 25 - Pokemon Id To: 26 - Pokemon Evolution: 2

-------------------------

Atualizado - Pokemon | 10098 - Pikachu-kalos-cap

Atualizado - Pokemon Ability | Pokemon ID: 10098 - Ability Id: 9 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10098 - Ability Id: 31 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10098 - Stat ID: 1 - Base Stat: 35 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10098 - Stat ID: 2 - Base Stat: 55 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10098 - Stat ID: 3 - Base Stat: 40 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10098 - Stat ID: 4 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10098 - Stat ID: 5 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10098 - Stat ID: 6 - Base Stat: 90 - Effort: 2

Já cadastrado  - Pokemon Color | Pokemon ID: 10098 - Color ID: 10

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10098 - Egg Group ID: 5
Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10098 - Egg Group ID: 6

Já cadastrado  - Pokemon Generation | Pokemon ID: 10098 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10098 - Habitat ID: 2

Já cadastrado  - Pokemon Shape | Pokemon ID: 10098 - Shape ID: 8

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 172 - Pokemon Id To: 25 - Pokemon Evolution: 1
Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 25 - Pokemon Id To: 26 - Pokemon Evolution: 2

-------------------------

Atualizado - Pokemon | 10099 - Pikachu-alola-cap

Atualizado - Pokemon Ability | Pokemon ID: 10099 - Ability Id: 9 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10099 - Ability Id: 31 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10099 - Stat ID: 1 - Base Stat: 35 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10099 - Stat ID: 2 - Base Stat: 55 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10099 - Stat ID: 3 - Base Stat: 40 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10099 - Stat ID: 4 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10099 - Stat ID: 5 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10099 - Stat ID: 6 - Base Stat: 90 - Effort: 2

Já cadastrado  - Pokemon Color | Pokemon ID: 10099 - Color ID: 10

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10099 - Egg Group ID: 5
Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10099 - Egg Group ID: 6

Já cadastrado  - Pokemon Generation | Pokemon ID: 10099 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10099 - Habitat ID: 2

Já cadastrado  - Pokemon Shape | Pokemon ID: 10099 - Shape ID: 8

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 172 - Pokemon Id To: 25 - Pokemon Evolution: 1
Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 25 - Pokemon Id To: 26 - Pokemon Evolution: 2

-------------------------

Atualizado - Pokemon | 10100 - Raichu-alola

Atualizado - Pokemon Ability | Pokemon ID: 10100 - Ability Id: 207 - Is True: 0

Atualizado - Pokemon Stat | Pokemon ID: 10100 - Stat ID: 1 - Base Stat: 60 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10100 - Stat ID: 2 - Base Stat: 85 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10100 - Stat ID: 3 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10100 - Stat ID: 4 - Base Stat: 95 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10100 - Stat ID: 5 - Base Stat: 85 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10100 - Stat ID: 6 - Base Stat: 110 - Effort: 3

Já cadastrado  - Pokemon Color | Pokemon ID: 10100 - Color ID: 10

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10100 - Egg Group ID: 5
Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10100 - Egg Group ID: 6

Já cadastrado  - Pokemon Generation | Pokemon ID: 10100 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10100 - Habitat ID: 2

Já cadastrado  - Pokemon Shape | Pokemon ID: 10100 - Shape ID: 6

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 172 - Pokemon Id To: 25 - Pokemon Evolution: 1
Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 25 - Pokemon Id To: 26 - Pokemon Evolution: 2

-------------------------

Atualizado - Pokemon | 10101 - Sandshrew-alola

Atualizado - Pokemon Ability | Pokemon ID: 10101 - Ability Id: 81 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10101 - Ability Id: 202 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10101 - Stat ID: 1 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10101 - Stat ID: 2 - Base Stat: 75 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10101 - Stat ID: 3 - Base Stat: 90 - Effort: 1
Atualizado - Pokemon Stat | Pokemon ID: 10101 - Stat ID: 4 - Base Stat: 10 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10101 - Stat ID: 5 - Base Stat: 35 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10101 - Stat ID: 6 - Base Stat: 40 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10101 - Color ID: 10

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10101 - Egg Group ID: 5

Já cadastrado  - Pokemon Generation | Pokemon ID: 10101 - Generation ID: 1
